t,code,sum_assured_pp,pol_term,premium_pp,duration,surr_val_pp,acq_exp_per_pol,acq_perc_prem,age,claim_pp,lapse_rate,coc_rate,comm_rate,disc_rate,maint_exp_per_pol,maint_perc_prem,prem_tax_rate,ra_perc_av,ra_rate,ra_perc_prem,acq_exp_pp,mort_rate,comm_pp,maint_exp_pp,prem_tax_pp,pols_if,AV_if,SA_if,be_acq_exp,be_claim,be_comm,be_maint_exp,be_prem_tax,be_premium,be_surr_val,pv_pol_if,ra,new_dac,pv_acq_exp,pv_premium,pv_surr_ben,pv_maint_exp,pv_comm,pv_claim,pv_prem_tax,coc_ra,pv_cf,dac_alloc_fact,dac_unwind,pv_coc_ra,dac_alloc,pv_cf_unwind,csm,csm_alloc,csm_unwind,k_factor
29,A,100000.0,55.0,2307.92236328125,29.0,53508.0,0.0,0.0,63.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.04357,0.0,115.3961181640625,80.77728271484376,0.053922807928598604,2885.3016066434543,5392.28079285986,0.0,267.0047833507033,0.0,7.071681324284524,4.950176926999167,141.43362648569047,262.32530544006306,0.28813425229449985,74.60784938619028,0.0,0.0,806.3810757380506,1640.4897170125785,40.319053786902536,0.0,2276.9218254081934,28.223337650831777,4.476470963171416,3179.5728581204557,334.4340348754729,0.0,27.655658678049097,18.033622227376373,132.35938505419452,114.40635644061373,21.410547114865512,4.57625425762455,397.05920254034424
30,A,100000.0,55.0,2307.92236328125,30.0,55514.0,0.0,0.0,64.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.04772,0.0,115.3961181640625,80.77728271484376,0.047241642611506214,2622.572547935156,4724.164261150621,0.0,257.3196394352725,0.0,6.222482715466611,4.355737900826628,124.44965430933222,239.47766074785784,0.24573681445768128,67.86915178785895,0.0,0.0,691.5453472224547,1443.7840002530186,34.57726736112273,0.0,2100.993915073818,24.204087152785917,4.072149107271537,2912.013922618291,334.4340348754729,0.0,24.285414061999646,15.799213152711095,121.03541425245321,97.57206358337278,18.757728942020602,3.9028825433349112,397.05920254034424
31,A,100000.0,55.0,2307.92236328125,31.0,57464.0,0.0,0.0,65.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.05231,0.0,115.3961181640625,80.77728271484376,0.04118879770357846,2366.8730712384327,4118.879770357846,0.0,247.121032500789,0.0,5.451502173061781,3.8160515211432475,109.03004346123562,217.17550008220744,0.2083246444244823,61.355335696952565,0.0,0.0,589.7795206296473,1262.0576995152815,29.488976031482366,0.0,1927.714032241498,20.64228322203766,3.681320141817154,2650.123470380652,334.4340348754729,0.0,21.184681517208098,13.774935807677355,109.9954384059073,82.71721718468709,16.354391169778424,3.3086886873874835,397.05920254034424
32,A,100000.0,55.0,2307.92236328125,32.0,59360.0,0.0,0.0,66.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.05737,0.0,115.3961181640625,80.77728271484376,0.035719732668978224,2120.3233312305474,3571.973266897822,0.0,236.3001324254296,0.0,4.753027366837806,3.327119156786465,95.06054733675612,195.5973625347534,0.17546883249788317,55.100534150152946,0.0,0.0,499.9794562551482,1095.3645074136853,24.99897281275741,0.0,1757.701561030369,17.499280968930186,3.306032049009177,2395.5848659705935,334.4340348754729,0.0,18.35074863607927,11.945894321159631,99.30261067134902,69.67151470229615,14.182848568498775,2.7868605880918462,397.05920254034424
33,A,100000.0,55.0,2307.92236328125,33.0,61209.0,0.0,0.0,67.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.06294,0.0,115.3961181640625,80.77728271484376,0.030793810079209318,1884.8583211383232,3079.3810079209316,0.0,224.81999741854892,0.0,4.121918491858135,2.8853429443006946,82.4383698371627,174.90952935483904,0.14676785312882026,49.13875544828962,0.0,0.0,421.11566527512775,943.5817251754794,21.055783263756386,0.0,1591.7094910461542,14.739048284629472,2.9483253268973773,2149.9703824948915,334.4340348754729,0.0,15.778746532513267,10.298498153978977,89.01605963583582,58.275526721889214,12.226965673229666,2.3310210688755686,397.05920254034424
34,A,100000.0,55.0,2307.92236328125,34.0,63023.0,0.0,0.0,68.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.06902,0.0,115.3961181640625,80.77728271484376,0.026374947602938906,1662.2283227800187,2637.4947602938905,0.0,212.5388771667027,0.0,3.553486146622137,2.4874403026354965,71.06972293244274,155.2574634097607,0.12184475717476376,43.501040302673495,0.0,0.0,352.22438725548363,806.4154648276595,17.611219362774182,0.0,1430.5578732694516,12.32785355394193,2.6100624181604095,1914.6880237583437,334.4340348754729,0.0,13.461571066916422,8.82068014648004,79.18867280966116,48.37958211753512,10.472415662266286,1.935183284701405,397.05920254034424
35,A,100000.0,55.0,2307.92236328125,35.0,64808.0,0.0,0.0,69.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.0756,0.0,115.3961181640625,80.77728271484376,0.022430521439024187,1453.6772334202794,2243.0521439024187,0.0,199.39460387821813,0.0,3.0435665701596952,2.130496599111787,60.8713314031939,136.74460834010117,0.1003435998588154,38.21559371993896,0.0,0.0,292.40085089596255,683.4146200110052,14.620042544798126,0.0,1275.2413110335272,10.234029781358691,2.2929356231963376,1691.1091524747264,334.4340348754729,0.0,11.389971491432668,7.501529789213658,69.87225682834594,39.84234973997024,8.90624495514304,1.5936939895988096,397.05920254034424
36,A,100000.0,55.0,2307.92236328125,36.0,66563.0,0.0,0.0,70.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.08269,0.0,115.3961181640625,80.77728271484376,0.018929682291532773,1260.016442371296,1892.9682291532774,0.0,185.477981779291,0.0,2.5883951024591725,1.811876571721421,51.76790204918345,119.44342388366137,0.08192682241414383,33.301144863307805,0.0,0.0,240.7907002724794,574.0065964713443,12.039535013623968,0.0,1126.8563595966502,8.42767450953678,1.9980686917984682,1480.5394653186756,334.4340348754729,0.0,9.552634727893638,6.330730027668093,61.11628382774715,32.52979877442601,7.51620455501808,1.3011919509770404,397.05920254034424
37,A,100000.0,55.0,2307.92236328125,37.0,68279.0,0.0,0.0,71.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.09024,0.0,115.3961181640625,80.77728271484376,0.015843750340621267,1081.7954295072796,1584.3750340621268,0.0,170.82145299879176,0.0,2.184411854521877,1.5290882981653144,43.688237090437546,103.3999821746853,0.06627421301917681,28.768107187428814,0.0,0.0,196.58371015222778,477.52343644653666,9.829185507611388,0.0,986.4526322012251,6.880429855327975,1.7260864312457287,1284.1019738584735,334.4340348754729,0.0,7.936671425210914,5.298689353973619,52.96306843184895,26.314786170384977,6.290906875495388,1.0525914468153992,397.05920254034424
38,A,100000.0,55.0,2307.92236328125,38.0,69942.0,0.0,0.0,72.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.09824,0.0,115.3961181640625,80.77728271484376,0.013144279482585945,919.3371955710262,1314.4279482585946,0.0,155.64900334626333,0.0,1.8283072864682373,1.2798151005277663,36.56614572936475,88.65148690589862,0.05308143119932262,24.62206485093854,0.0,0.0,159.01129198426185,393.22439172971286,7.950564599213092,0.0,855.0892844904826,5.565395219449167,1.4773238910563122,1102.8183440545959,334.4340348754729,0.0,6.528051850973622,4.395894422892111,45.45105469587858,21.076470741704988,5.219057129322984,0.8430588296681996,397.05920254034424
39,A,100000.0,55.0,2307.92236328125,39.0,71533.0,0.0,0.0,73.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.10688,0.0,115.3961181640625,80.77728271484376,0.010800265380168187,772.5753834395709,1080.0265380168187,0.0,140.4860591098786,0.0,1.51679882835395,1.0617591798477652,30.335976567079,75.21997953822563,0.042060408964709584,20.864116479574562,0.0,0.0,127.34295210509298,320.3018804930027,6.367147605254649,0.0,733.6438525238386,4.457003323678256,1.2518469887744736,937.4269318406814,334.4340348754729,0.0,5.311850033956254,3.6119763288155298,38.60737401598235,16.700472442050202,4.288344759073668,0.6680188976820081,397.05920254034424
40,A,100000.0,55.0,2307.92236328125,40.0,73046.0,0.0,0.0,74.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.11636,0.0,115.3961181640625,80.77728271484376,0.00878006278048927,641.3484658636193,878.006278048927,0.0,125.67188796363703,0.0,1.2463087000131214,0.8724160900091852,24.926174000262428,63.11329479678123,0.032942559943129786,17.487091377815574,0.0,0.0,100.88725455953454,257.8939761744972,5.044362727976728,0.0,622.5035475149136,3.5310539095837106,1.0492254826689345,788.0856857674368,334.4340348754729,0.0,4.272477046540032,2.93635182213899,32.43572539910707,13.08014658065854,3.4862047258752273,0.5232058632263417,397.05920254034424
41,A,100000.0,55.0,2307.92236328125,41.0,74479.0,0.0,0.0,75.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.12668,0.0,115.3961181640625,80.77728271484376,0.007054380073260339,525.4031734763568,705.4380073260338,0.0,111.22583530323806,0.0,1.013185162105227,0.709229613473659,20.26370324210454,52.31442366624483,0.025480199560365704,14.481794650823122,0.0,0.0,78.999523781643,205.09644042469588,3.949976189082151,0.0,521.7318014518733,2.7649833323575064,0.8689076790493873,654.5436776163657,334.4340348754729,0.0,3.394150645732698,2.3592247914455893,26.923398643315654,10.117147718009655,2.8010065263052453,0.4046859087203862,397.05920254034424
42,A,100000.0,55.0,2307.92236328125,42.0,75843.0,0.0,0.0,76.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.13784,0.0,115.3961181640625,80.77728271484376,0.005595443978045163,424.3752576268793,559.5443978045164,0.0,97.2375749298205,0.0,0.8140480765081579,0.5698336535557106,16.280961530163157,42.80202783170271,0.019445027469519996,11.837640164999941,0.0,0.0,61.08525336112001,160.9858743754389,3.054262668056001,0.0,431.3752382067101,2.137983867639201,0.7102584098999964,536.4681057567243,334.4340348754729,0.0,2.6610089925126186,1.871306906497311,22.054607422272944,7.7208271004247955,2.221722523781784,0.30883308401699183,397.05920254034424
43,A,100000.0,55.0,2307.92236328125,43.0,77152.0,0.0,0.0,77.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.14984,0.0,115.3961181640625,80.77728271484376,0.0043764608401848865,337.65270674194437,437.64608401848864,0.0,83.84213256702874,0.0,0.6456925144708916,0.4519847601296242,12.913850289417832,34.53597550353123,0.014627384590255635,9.542108368804914,0.0,0.0,46.59646350419513,124.62328151875374,2.329823175209757,0.0,351.39267280515804,1.63087622264683,0.5725265021282948,433.3801902175732,334.4340348754729,0.0,2.057190942313127,1.4636374572575337,17.80785452929562,5.807937660660004,1.737714051152856,0.23231750642640017,397.05920254034424
44,A,100000.0,55.0,2307.92236328125,44.0,78424.0,0.0,0.0,78.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.16259,0.0,115.3961181640625,80.77728271484376,0.0033717007064048878,264.4222561990969,337.1700706404888,0.0,71.15687680056607,0.0,0.5050265922543674,0.3535186145780572,10.100531845087348,27.457565194452766,0.010836019133680973,7.577909087553373,0.0,0.0,35.029917743368394,95.07223727597265,1.7514958871684199,0.0,281.60624715033566,1.2260471210178943,0.45467454525320233,344.6261096911262,334.4340348754729,0.0,1.5669520778773571,1.1276114716354688,14.154723853175247,4.302541115933549,1.3387647936898401,0.17210164463734196,397.05920254034424
45,A,100000.0,55.0,2307.92236328125,45.0,79683.0,0.0,0.0,79.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.17587,0.0,115.3961181640625,80.77728271484376,0.0025564221269159036,203.70338433903996,255.64221269159037,0.0,59.29810032354276,0.0,0.38908117313015145,0.27235682119110605,7.7816234626030285,21.493378191076854,0.007897759192623324,5.923927567058365,0.0,0.0,25.92656133421229,71.4175615725588,1.2963280667106147,0.0,221.713620235783,0.9074296466974304,0.35543565402350186,269.40837818753755,334.4340348754729,0.0,1.1749556157392491,0.8549545667494239,11.061142546232773,3.1358779668810506,1.0150509310697193,0.125435118675242,397.05920254034424
46,A,100000.0,55.0,2307.92236328125,46.0,80959.0,0.0,0.0,80.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.18957,0.0,115.3961181640625,80.77728271484376,0.0019060570895711392,154.31247591458987,190.60570895711393,0.0,48.462094259944784,0.0,0.2950011898348116,0.20650083288436816,5.900023796696232,16.557230317838773,0.0056572474334123535,4.555890220928368,0.0,0.0,18.870735386473633,52.780885844384294,0.9435367693236818,0.0,171.28406472167157,0.6604757385265774,0.27335341325570206,206.7982276874325,334.4340348754729,0.0,0.8665181863453171,0.6374503631682767,8.487869978456382,2.2462621544865735,0.7568175079814861,0.08985048617946294,397.05920254034424
47,A,100000.0,55.0,2307.92236328125,47.0,82285.0,0.0,0.0,81.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.20369,0.0,115.3961181640625,80.77728271484376,0.0013963873353166824,114.90173188653321,139.63873353166824,0.0,38.82447685747454,0.0,0.21995158913560023,0.1539661123949202,4.3990317827120045,12.547192609228896,0.003977480241177708,3.4454942797330745,0.0,0.0,13.4895400533685,38.33489096032089,0.674477002668425,0.0,129.67333305059364,0.4721339018678976,0.20672965678398447,155.66529486208236,334.4340348754729,0.0,0.6278255005434278,0.46699945079896804,6.387616357730553,1.5792951326845506,0.5544484417982782,0.06317180530738202,397.05920254034424
48,A,100000.0,55.0,2307.92236328125,48.0,83704.0,0.0,0.0,82.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.21823,0.0,115.3961181640625,80.77728271484376,0.001004321428960081,84.06572088967462,100.4321428960081,0.0,30.47336081861596,0.0,0.16113767794900424,0.112796374564303,3.222753558980085,9.350656441227807,0.0027401921155081337,2.5612192180353035,0.0,0.0,9.454128601482756,27.321093989504828,0.47270643007413776,0.0,96.03578951514284,0.3308945010518965,0.1536731530821182,114.70635583429096,334.4340348754729,0.0,0.4462088637811804,0.3358792677990205,4.70620701363031,1.0880184961936543,0.3987750656770688,0.043520739847746175,397.05920254034424
49,A,100000.0,55.0,2307.92236328125,49.0,85270.0,0.0,0.0,83.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.23319,0.0,115.3961181640625,80.77728271484376,0.0007085138177456094,60.41497323916811,70.85138177456095,0.0,23.41977140192013,0.0,0.11589479429097761,0.08112635600368434,2.3178958858195524,6.851079059794089,0.0018454783711683782,1.8706042423906697,0.0,0.0,6.480630044202778,19.063281307857213,0.3240315022101389,0.0,69.4038602771326,0.22682205154709725,0.11223625454344018,82.53736509454426,334.4340348754729,0.0,0.3103840652503094,0.2369511348336896,3.386329593202766,0.7327641703643317,0.2813219314628865,0.02931056681457327,397.05920254034424
50,A,100000.0,55.0,2307.92236328125,50.0,87025.0,0.0,0.0,84.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.24857,0.0,115.3961181640625,80.77728271484376,0.0004898066550230966,42.625424153384984,48.98066550230966,0.0,17.611527967702617,0.0,0.08175974423344338,0.05723182096341038,1.6351948846688678,4.932673199144933,0.0012107836882695039,1.3418368487507748,0.0,0.0,4.329243524718555,12.974733500377415,0.21646217623592773,0.0,48.760243286297765,0.15152352336514943,0.08051021092504648,57.7737189615577,334.4340348754729,0.0,0.21056317331688165,0.163808015948233,2.3707968912411888,0.48075280571601847,0.19448223984242424,0.01923011222864074,397.05920254034424
51,A,100000.0,55.0,2307.92236328125,51.0,88988.0,0.0,0.0,85.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.26437,0.0,115.3961181640625,80.77728271484376,0.0003314911520638693,29.498734639859602,33.14911520638693,0.0,12.949018538845605,0.0,0.056521786640589454,0.039565250648412625,1.130435732811789,3.4869531693756257,0.0007694083807771875,0.9448249597875619,0.0,0.0,2.8018105856516744,8.561049641247578,0.14009052928258373,0.0,33.09912505004706,0.09806337049780861,0.05668949758725371,39.096518005423356,334.4340348754729,0.0,0.13847548932451045,0.11086192351023876,1.6052346680378458,0.30550067810223497,0.13162161248765994,0.0122200271240894,397.05920254034424
52,A,100000.0,55.0,2307.92236328125,52.0,91141.0,0.0,0.0,86.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.28059,0.0,115.3961181640625,80.77728271484376,0.00021939980572976677,19.99631769401667,21.939980572976676,0.0,9.30131023576011,0.0,0.038252792153903474,0.026776954507732435,0.7650558430780695,2.416994807220249,0.0004686935639444057,0.6524526009850697,0.0,0.0,1.7382298469534807,5.416538457521856,0.08691149234767404,0.0,21.474071513203338,0.060838044643371836,0.03914715605910418,25.30012966076276,334.4340348754729,0.0,0.08732501131023716,0.07337476228110079,1.0400062302871678,0.1860990927386644,0.08711471190056765,0.0074439637095465765,397.05920254034424
53,A,100000.0,55.0,2307.92236328125,53.0,93404.0,0.0,0.0,87.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.29723,0.0,115.3961181640625,80.77728271484376,0.00014185259335489154,13.24959962972029,14.185259335489155,0.0,6.521220425705858,0.0,0.025317885907164522,0.017722520135015168,0.5063577181432904,1.6394255563506508,0.0002680415007724152,0.4412778072554192,0.0,0.0,1.0121009640304277,3.216205188602481,0.05060504820152138,0.0,13.031724137971363,0.03542353374106497,0.026476668435325153,15.321856944486004,334.4340348754729,0.0,0.051670855703542476,0.04744033515322607,0.6314069702634847,0.10642834454764334,0.056323877595772974,0.0042571337819057335,397.05920254034424
54,A,100000.0,55.0,2307.92236328125,54.0,95634.0,0.0,0.0,88.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.31429,0.0,115.3961181640625,80.77728271484376,8.948816244623208e-05,8.558110927382959,8.948816244623208,0.0,4.458285156550887,0.0,0.016369238624659773,0.011458467037261843,0.3273847724931954,1.0852744730321358,0.00013691056744842027,0.29172770861174213,0.0,0.0,0.5259729757226227,1.7054278397959297,0.026298648786131133,0.0,7.03177267778436,0.018409054150291797,0.017503662516704526,8.25593524479409,334.4340348754729,0.0,0.02726102149635903,0.029927887240485163,0.34221969246501455,0.0543616007337761,0.03553209841770169,0.002174464029351044,397.05920254034424
55,A,100000.0,55.0,2307.92236328125,55.0,100000.0,0.0,0.0,89.0,100000.0,0.08,0.06,0.0,0.04,0.0,0.05,0.035,0.02,0.0005,0.06,0.0,0.33177,0.0,115.3961181640625,80.77728271484376,5.501478080813001e-05,5.501478080813001,5.501478080813001,0.0,2.968948765478642,0.0,0.010326586567930217,0.007228610597551153,0.20653173135860434,0.7159052995698566,5.2898827700125006e-05,0.18802853055148705,0.0,0.0,0.20653173135860434,0.6883704803556313,0.010326586567930217,0.0,2.854758428344848,0.007228610597551153,0.011281711833089222,3.3541523745073563,334.4340348754729,0.0,0.010847799839508867,0.01839881512345265,0.14172515634801916,0.02100396634542545,0.021844124995607936,0.000840158653817018,397.05920254034424
56,A,100000.0,55.0,2307.92236328125,56.0,0.0,0.0,0.0,90.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.05920254034424
57,A,100000.0,55.0,2307.92236328125,57.0,0.0,0.0,0.0,91.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.05920254034424
58,A,100000.0,55.0,2307.92236328125,58.0,0.0,0.0,0.0,92.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.05920254034424
59,A,100000.0,55.0,2307.92236328125,59.0,0.0,0.0,0.0,93.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.05920254034424
60,A,100000.0,55.0,2307.92236328125,60.0,0.0,0.0,0.0,94.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.05920254034424
